Target: SCD1

Observer: AC
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
05 Jan 2000 21:48:39.836    05 Jan 2000 21:59:57.485      677.64920328    
05 Jan 2000 23:37:54.274    05 Jan 2000 23:43:40.508      346.23388443    
06 Jan 2000 08:33:33.920    06 Jan 2000 08:43:51.232      617.31105521    
06 Jan 2000 10:18:58.450    06 Jan 2000 10:31:00.396      721.94627618    


Number of events : 48


Observer: PR
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:30:31.372    01 Jan 2000 12:41:10.900      639.52775602    
01 Jan 2000 14:15:50.440    01 Jan 2000 14:27:58.044      727.60387097    
01 Jan 2000 16:02:02.324    01 Jan 2000 16:14:22.006      739.68193517    
01 Jan 2000 17:48:25.279    01 Jan 2000 18:00:37.751      732.47151864    
01 Jan 2000 19:35:04.871    01 Jan 2000 19:46:09.790      664.91820621    
01 Jan 2000 21:23:36.758    01 Jan 2000 21:29:23.013      346.25539313    
02 Jan 2000 11:44:10.971    02 Jan 2000 11:53:15.437      544.46563146    
02 Jan 2000 13:28:46.399    02 Jan 2000 13:40:33.798      707.39837241    
02 Jan 2000 15:14:43.778    02 Jan 2000 15:27:01.901      738.12223451    
02 Jan 2000 17:01:04.696    02 Jan 2000 17:13:22.892      738.19675759    
02 Jan 2000 18:47:33.019    02 Jan 2000 18:59:19.395      706.37695463    
02 Jan 2000 20:34:53.863    02 Jan 2000 20:43:51.829      537.96635476    
03 Jan 2000 10:58:35.558    03 Jan 2000 11:04:36.833      361.27431092    
03 Jan 2000 12:41:55.180    03 Jan 2000 12:53:02.487      667.30675347    
03 Jan 2000 14:27:28.727    03 Jan 2000 14:39:41.287      732.56080225    
03 Jan 2000 16:13:44.667    03 Jan 2000 16:26:04.373      739.70554542    
03 Jan 2000 18:00:08.553    03 Jan 2000 18:12:15.881      727.32875239    
03 Jan 2000 19:46:56.863    03 Jan 2000 19:57:33.092      636.22854212    
03 Jan 2000 21:36:51.274    03 Jan 2000 21:39:22.167      150.89319464    
04 Jan 2000 11:55:22.934    04 Jan 2000 12:05:17.184      594.24983009    
04 Jan 2000 13:40:20.396    04 Jan 2000 13:52:18.793      718.39665785    
04 Jan 2000 15:26:25.346    04 Jan 2000 15:38:44.485      739.13860397    
04 Jan 2000 17:12:47.336    04 Jan 2000 17:25:03.700      736.36437119    
04 Jan 2000 18:59:19.610    04 Jan 2000 19:10:50.475      690.86501214    
04 Jan 2000 20:47:04.806    04 Jan 2000 20:54:54.206      469.39955457    
05 Jan 2000 11:09:22.240    05 Jan 2000 11:17:03.395      461.15501791    
05 Jan 2000 12:53:22.781    05 Jan 2000 13:04:51.309      688.52761503    
05 Jan 2000 14:39:08.371    05 Jan 2000 14:51:24.172      735.80068202    
05 Jan 2000 16:25:27.134    05 Jan 2000 16:37:46.480      739.34601144    
05 Jan 2000 18:11:52.462    05 Jan 2000 18:23:52.259      719.79678950    
05 Jan 2000 19:58:52.722    05 Jan 2000 20:08:51.671      598.94876954    
06 Jan 2000 10:25:09.242    06 Jan 2000 10:27:01.976      112.73428656    


Number of events : 32


Observer: RJ
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:31:15.266    01 Jan 2000 12:42:59.474      704.20844554    
01 Jan 2000 14:17:12.872    01 Jan 2000 14:29:31.502      738.63002508    
01 Jan 2000 16:03:42.276    01 Jan 2000 16:16:00.347      738.07056919    
01 Jan 2000 17:50:09.191    01 Jan 2000 18:02:25.280      736.08885405    
01 Jan 2000 19:36:51.938    01 Jan 2000 19:48:00.070      668.13205766    
01 Jan 2000 21:25:43.826    01 Jan 2000 21:31:01.611      317.78520205    
02 Jan 2000 10:02:01.026    02 Jan 2000 10:05:57.489      236.46273779    
02 Jan 2000 11:44:28.456    02 Jan 2000 11:55:23.071      654.61470113    
02 Jan 2000 13:29:56.067    02 Jan 2000 13:42:09.946      733.87947878    
02 Jan 2000 15:16:18.776    02 Jan 2000 15:28:36.877      738.10134251    
02 Jan 2000 17:02:47.854    02 Jan 2000 17:15:07.061      739.20627201    
02 Jan 2000 18:49:18.087    02 Jan 2000 19:01:09.591      711.50394981    
02 Jan 2000 20:36:47.804    02 Jan 2000 20:45:39.173      531.36926031    
03 Jan 2000 10:58:04.564    03 Jan 2000 11:07:27.788      563.22389762    
03 Jan 2000 12:42:48.215    03 Jan 2000 12:54:45.798      717.58221660    
03 Jan 2000 14:28:55.795    03 Jan 2000 14:41:14.640      738.84524218    
03 Jan 2000 16:15:26.030    03 Jan 2000 16:27:44.518      738.48764787    
03 Jan 2000 18:01:52.721    03 Jan 2000 18:14:04.550      731.82919821    
03 Jan 2000 19:48:45.412    03 Jan 2000 19:59:22.915      637.50333876    
04 Jan 2000 10:12:22.658    04 Jan 2000 10:18:51.622      388.96484419    
04 Jan 2000 11:55:53.686    04 Jan 2000 12:07:14.627      680.94101523    
04 Jan 2000 13:41:36.256    04 Jan 2000 13:53:53.264      737.00799763    
04 Jan 2000 15:28:02.918    04 Jan 2000 15:40:20.826      737.90762090    
04 Jan 2000 17:14:30.904    04 Jan 2000 17:26:49.508      738.60329487    
04 Jan 2000 19:01:05.397    04 Jan 2000 19:12:40.890      695.49283261    
04 Jan 2000 20:49:02.845    04 Jan 2000 20:56:39.203      456.35809286    
05 Jan 2000 11:09:18.214    05 Jan 2000 11:19:29.400      611.18574803    
05 Jan 2000 12:54:23.859    05 Jan 2000 13:06:30.724      726.86520978    
05 Jan 2000 14:40:39.408    05 Jan 2000 14:52:57.976      738.56821127    
05 Jan 2000 16:27:09.499    05 Jan 2000 16:39:28.471      738.97243735    
05 Jan 2000 18:13:36.950    05 Jan 2000 18:25:41.792      724.84205231    
05 Jan 2000 20:00:43.265    05 Jan 2000 20:10:40.679      597.41415392    
06 Jan 2000 10:23:13.109    06 Jan 2000 10:31:16.366      483.25665572    


Number of events : 33


Observer: RN
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:32:51.466    01 Jan 2000 12:42:28.690      577.22381697    
01 Jan 2000 14:22:01.099    01 Jan 2000 14:27:52.984      351.88573594    
01 Jan 2000 16:09:41.973    01 Jan 2000 16:15:28.012      346.03923841    
01 Jan 2000 17:55:07.616    01 Jan 2000 18:04:38.859      571.24325854    
01 Jan 2000 19:40:36.681    01 Jan 2000 19:52:29.501      712.82019097    
01 Jan 2000 21:27:10.834    01 Jan 2000 21:38:29.806      678.97201627    
01 Jan 2000 23:16:24.905    01 Jan 2000 23:22:10.128      345.22336355    
02 Jan 2000 08:12:32.771    02 Jan 2000 08:22:18.775      586.00422253    
02 Jan 2000 09:57:41.956    02 Jan 2000 10:09:43.721      721.76507934    
02 Jan 2000 11:44:43.902    02 Jan 2000 11:55:34.574      650.67243789    
02 Jan 2000 13:33:29.081    02 Jan 2000 13:40:51.702      442.62122466    
02 Jan 2000 15:22:15.656    02 Jan 2000 15:27:12.909      297.25261879    
02 Jan 2000 17:08:15.357    02 Jan 2000 17:16:14.592      479.23425845    
02 Jan 2000 18:53:33.695    02 Jan 2000 19:04:46.740      673.04456936    
02 Jan 2000 20:39:34.386    02 Jan 2000 20:51:32.212      717.82607655    
02 Jan 2000 22:27:21.701    02 Jan 2000 22:36:22.401      540.69944696    
03 Jan 2000 07:26:26.739    03 Jan 2000 07:33:38.438      431.69861839    
03 Jan 2000 09:10:37.576    03 Jan 2000 09:22:14.105      696.52849511    
03 Jan 2000 10:56:54.381    03 Jan 2000 11:08:34.621      700.24006973    
03 Jan 2000 12:45:00.764    03 Jan 2000 12:53:58.609      537.84477306    
03 Jan 2000 14:34:12.641    03 Jan 2000 14:39:33.321      320.67941569    
03 Jan 2000 16:21:18.423    03 Jan 2000 16:27:42.191      383.76758248    
03 Jan 2000 18:06:37.836    03 Jan 2000 18:16:45.595      607.75902872    
03 Jan 2000 19:52:14.753    03 Jan 2000 20:04:16.195      721.44258216    
03 Jan 2000 21:39:07.869    03 Jan 2000 21:49:55.838      647.96857412    
03 Jan 2000 23:29:40.096    03 Jan 2000 23:32:29.598      169.50185577    
04 Jan 2000 08:23:52.371    04 Jan 2000 08:34:23.893      631.52129013    
04 Jan 2000 10:09:23.396    04 Jan 2000 10:21:25.378      721.98252340    
04 Jan 2000 11:56:45.697    04 Jan 2000 12:07:05.907      620.21004183    
04 Jan 2000 13:45:44.470    04 Jan 2000 13:52:24.065      399.59477610    
04 Jan 2000 15:34:05.139    04 Jan 2000 15:39:16.650      311.51096940    
04 Jan 2000 17:19:45.469    04 Jan 2000 17:28:27.635      522.16659511    
04 Jan 2000 19:05:07.432    04 Jan 2000 19:16:41.801      694.36873515    
04 Jan 2000 20:51:21.893    04 Jan 2000 21:03:06.924      705.03117858    
04 Jan 2000 22:39:41.990    04 Jan 2000 22:47:30.431      468.44113623    
05 Jan 2000 07:37:30.932    05 Jan 2000 07:46:03.504      512.57229333    
05 Jan 2000 09:22:10.748    05 Jan 2000 09:34:03.101      712.35305755    
05 Jan 2000 11:08:47.895    05 Jan 2000 11:20:09.020      681.12538514    
05 Jan 2000 12:57:12.828    05 Jan 2000 13:05:28.569      495.74044343    
05 Jan 2000 14:46:18.959    05 Jan 2000 14:51:19.953      300.99437077    
05 Jan 2000 16:32:51.665    05 Jan 2000 16:39:57.618      425.95220361    
05 Jan 2000 18:18:08.782    05 Jan 2000 18:28:48.871      640.08894979    
05 Jan 2000 20:03:55.318    05 Jan 2000 20:15:59.155      723.83713389    
05 Jan 2000 21:51:10.453    05 Jan 2000 22:01:17.440      606.98716262    
06 Jan 2000 06:51:57.003    06 Jan 2000 06:56:44.183      287.17994441    
06 Jan 2000 08:35:16.652    06 Jan 2000 08:46:23.027      666.37499775    
06 Jan 2000 10:21:08.560    06 Jan 2000 10:33:04.398      715.83802155    


Number of events : 47


Observer: RO
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:24:02.126    01 Jan 2000 12:36:06.877      724.75112103    
01 Jan 2000 14:11:01.650    01 Jan 2000 14:22:05.098      663.44807048    
01 Jan 2000 15:59:15.112    01 Jan 2000 16:07:55.976      520.86364817    
01 Jan 2000 17:46:56.871    01 Jan 2000 17:55:04.062      487.19137651    
01 Jan 2000 19:33:03.565    01 Jan 2000 19:43:22.641      619.07604639    
01 Jan 2000 21:18:51.248    01 Jan 2000 21:30:53.002      721.75348559    
01 Jan 2000 23:05:34.083    01 Jan 2000 23:16:42.448      668.36484438    
02 Jan 2000 00:55:21.174    02 Jan 2000 00:59:42.798      261.62392104    
02 Jan 2000 09:52:48.699    02 Jan 2000 10:00:10.536      441.83704471    
02 Jan 2000 11:36:56.919    02 Jan 2000 11:48:38.523      701.60405474    
02 Jan 2000 13:23:14.730    02 Jan 2000 13:34:59.923      705.19329705    
02 Jan 2000 15:11:05.706    02 Jan 2000 15:20:44.700      578.99386652    
02 Jan 2000 16:59:16.917    02 Jan 2000 17:07:11.732      474.81579299    
02 Jan 2000 18:45:57.386    02 Jan 2000 18:55:15.102      557.71583588    
02 Jan 2000 20:31:42.661    02 Jan 2000 20:43:16.097      693.43589188    
02 Jan 2000 22:17:54.396    02 Jan 2000 22:29:49.481      715.08512632    
03 Jan 2000 00:05:53.317    03 Jan 2000 00:14:23.095      509.77803388    
03 Jan 2000 10:50:11.474    03 Jan 2000 11:00:51.124      639.64958164    
03 Jan 2000 12:35:43.880    03 Jan 2000 12:47:48.631      724.75138317    
03 Jan 2000 14:23:00.905    03 Jan 2000 14:33:40.104      639.19864740    
03 Jan 2000 16:11:18.795    03 Jan 2000 16:19:38.600      499.80520526    
03 Jan 2000 17:58:42.113    03 Jan 2000 18:07:06.218      504.10531772    
03 Jan 2000 19:44:38.618    03 Jan 2000 19:55:23.859      645.24132013    
03 Jan 2000 21:30:31.258    03 Jan 2000 21:42:37.621      726.36282208    
03 Jan 2000 23:17:32.888    03 Jan 2000 23:28:05.796      632.90891022    
04 Jan 2000 10:03:51.359    04 Jan 2000 10:12:34.248      522.88830840    
04 Jan 2000 11:48:30.445    04 Jan 2000 12:00:26.722      716.27640494    
04 Jan 2000 13:35:07.491    04 Jan 2000 13:46:36.228      688.73705019    
04 Jan 2000 15:23:10.448    04 Jan 2000 15:32:22.027      551.57900001    
04 Jan 2000 17:11:10.865    04 Jan 2000 17:19:06.568      475.70291727    
04 Jan 2000 18:57:34.359    04 Jan 2000 19:07:19.765      585.40647759    
04 Jan 2000 20:43:19.184    04 Jan 2000 20:55:08.242      709.05833876    
04 Jan 2000 22:29:43.323    04 Jan 2000 22:41:22.252      698.92835165    
05 Jan 2000 00:18:19.791    05 Jan 2000 00:25:23.485      423.69405854    
05 Jan 2000 09:18:22.476    05 Jan 2000 09:23:16.799      294.32284000    
05 Jan 2000 11:01:35.734    05 Jan 2000 11:12:48.841      673.10698793    
05 Jan 2000 12:47:29.176    05 Jan 2000 12:59:28.237      719.06034019    
05 Jan 2000 14:35:02.518    05 Jan 2000 14:45:15.240      612.72146251    
05 Jan 2000 16:23:20.365    05 Jan 2000 16:31:24.646      484.28071757    
05 Jan 2000 18:10:24.061    05 Jan 2000 18:19:10.275      526.21367730    
05 Jan 2000 19:56:13.642    05 Jan 2000 20:07:22.625      668.98303247    
05 Jan 2000 21:42:13.506    05 Jan 2000 21:54:18.677      725.17190462    
05 Jan 2000 23:29:37.778    05 Jan 2000 23:39:23.993      586.21481565    
06 Jan 2000 10:15:03.001    06 Jan 2000 10:24:47.080      584.07960796    


Number of events : 44


Observer: RR
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:24:27.013    01 Jan 2000 12:34:28.930      601.91716711    
01 Jan 2000 21:22:18.735    01 Jan 2000 21:32:03.772      585.03703682    
01 Jan 2000 23:07:34.759    01 Jan 2000 23:19:30.083      715.32488217    
02 Jan 2000 00:54:40.018    02 Jan 2000 01:05:08.035      628.01687876    
02 Jan 2000 02:44:10.458    02 Jan 2000 02:49:22.982      312.52408877    
02 Jan 2000 08:05:01.669    02 Jan 2000 08:13:32.066      510.39704173    
02 Jan 2000 09:50:01.483    02 Jan 2000 10:01:38.993      697.50962318    
02 Jan 2000 11:36:28.589    02 Jan 2000 11:47:45.635      677.04631698    
02 Jan 2000 13:25:29.066    02 Jan 2000 13:31:54.932      385.86572665    
02 Jan 2000 20:36:02.246    02 Jan 2000 20:43:25.161      442.91426931    
02 Jan 2000 22:20:29.192    02 Jan 2000 22:32:00.664      691.47246396    
03 Jan 2000 00:06:48.067    03 Jan 2000 00:18:16.185      688.11832303    
03 Jan 2000 01:55:11.146    03 Jan 2000 02:03:07.434      476.28853130    
03 Jan 2000 07:18:39.873    03 Jan 2000 07:24:43.154      363.28118434    
03 Jan 2000 09:03:06.155    03 Jan 2000 09:13:52.935      646.78024604    
03 Jan 2000 10:48:53.710    03 Jan 2000 11:00:44.829      711.11921668    
03 Jan 2000 12:36:36.676    03 Jan 2000 12:45:48.318      551.64253630    
03 Jan 2000 19:50:55.699    03 Jan 2000 19:53:20.665      144.96626572    
03 Jan 2000 21:33:40.844    03 Jan 2000 21:44:09.350      628.50545046    
03 Jan 2000 23:19:16.432    03 Jan 2000 23:31:10.930      714.49807553    
04 Jan 2000 01:06:44.289    04 Jan 2000 01:16:33.806      589.51685216    
04 Jan 2000 02:56:56.811    04 Jan 2000 03:00:22.167      205.35597381    
04 Jan 2000 06:33:08.999    04 Jan 2000 06:34:48.608      99.609640951    
04 Jan 2000 08:16:23.290    04 Jan 2000 08:25:44.596      561.30677678    
04 Jan 2000 10:01:37.281    04 Jan 2000 10:13:26.672      709.39171587    
04 Jan 2000 11:48:25.095    04 Jan 2000 11:59:13.852      648.75668938    
04 Jan 2000 13:38:19.428    04 Jan 2000 13:42:43.475      264.04674755    
04 Jan 2000 20:47:12.322    04 Jan 2000 20:55:48.626      516.30430198    
04 Jan 2000 22:32:03.063    04 Jan 2000 22:43:49.805      706.74242898    
05 Jan 2000 00:18:42.307    05 Jan 2000 00:29:47.544      665.23733796    
05 Jan 2000 02:07:33.507    05 Jan 2000 02:14:23.944      410.43728638    
05 Jan 2000 07:29:53.661    05 Jan 2000 07:37:10.032      436.37101842    
05 Jan 2000 09:14:35.926    05 Jan 2000 09:25:49.766      673.83997279    
05 Jan 2000 11:00:40.377    05 Jan 2000 11:12:20.777      700.39916475    
05 Jan 2000 12:48:54.251    05 Jan 2000 12:57:02.439      488.18822316    
05 Jan 2000 20:01:18.698    05 Jan 2000 20:06:38.858      320.16049154    
05 Jan 2000 21:45:06.876    05 Jan 2000 21:56:09.052      662.17635168    
05 Jan 2000 23:31:01.808    05 Jan 2000 23:42:48.566      706.75804100    
06 Jan 2000 01:18:53.582    06 Jan 2000 01:27:57.060      543.47792559    
06 Jan 2000 06:43:47.173    06 Jan 2000 06:47:57.681      250.50767142    
06 Jan 2000 08:27:47.524    06 Jan 2000 08:37:51.851      604.32642092    
06 Jan 2000 10:13:16.128    06 Jan 2000 10:25:10.550      714.42193809    


Number of events : 42


Observer: RS
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:31:41.790    01 Jan 2000 12:40:06.297      504.50696008    
01 Jan 2000 14:16:03.962    01 Jan 2000 14:27:21.192      677.23025250    
01 Jan 2000 16:01:45.946    01 Jan 2000 16:13:40.891      714.94482866    
01 Jan 2000 17:47:57.732    01 Jan 2000 17:59:35.321      697.58860680    
01 Jan 2000 19:34:45.753    01 Jan 2000 19:44:32.875      587.12148318    
02 Jan 2000 11:46:17.252    02 Jan 2000 11:51:24.597      307.34423135    
02 Jan 2000 13:29:18.162    02 Jan 2000 13:39:51.474      633.31158984    
02 Jan 2000 15:14:37.311    02 Jan 2000 15:26:25.037      707.72606721    
02 Jan 2000 17:00:39.487    02 Jan 2000 17:12:30.736      711.24955475    
02 Jan 2000 18:47:07.583    02 Jan 2000 18:57:58.624      651.04170704    
02 Jan 2000 20:35:02.380    02 Jan 2000 20:41:34.416      392.03647496    
03 Jan 2000 12:42:51.101    03 Jan 2000 12:52:07.589      556.48766662    
03 Jan 2000 14:27:35.300    03 Jan 2000 14:39:05.313      690.01309782    
03 Jan 2000 16:13:24.844    03 Jan 2000 16:25:20.387      715.54342039    
03 Jan 2000 17:59:40.937    03 Jan 2000 18:11:08.207      687.27044994    
03 Jan 2000 19:46:42.754    03 Jan 2000 19:55:47.029      544.27551512    
04 Jan 2000 11:56:57.379    04 Jan 2000 12:03:54.011      416.63194323    
04 Jan 2000 13:40:43.392    04 Jan 2000 13:51:39.611      656.21909013    
04 Jan 2000 15:26:14.023    04 Jan 2000 15:38:06.086      712.06307817    
04 Jan 2000 17:12:20.700    04 Jan 2000 17:24:07.149      706.44830716    
04 Jan 2000 18:58:56.390    04 Jan 2000 19:09:22.935      626.54425737    
04 Jan 2000 20:47:39.806    04 Jan 2000 20:52:06.504      266.69749698    
05 Jan 2000 12:54:06.798    05 Jan 2000 13:04:03.250      596.45175941    
05 Jan 2000 14:39:08.671    05 Jan 2000 14:50:48.250      699.57910879    
05 Jan 2000 16:25:04.499    05 Jan 2000 16:36:59.098      714.59904278    
05 Jan 2000 18:11:25.411    05 Jan 2000 18:22:38.952      673.54127256    
05 Jan 2000 19:58:45.995    05 Jan 2000 20:06:54.229      488.23426369    


Number of events : 27


Observer: SC
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:31:15.897    01 Jan 2000 12:41:16.885      600.98791779    
01 Jan 2000 14:16:17.246    01 Jan 2000 14:28:10.041      712.79438707    
01 Jan 2000 16:02:17.710    01 Jan 2000 16:14:30.539      732.82935591    
01 Jan 2000 17:48:36.589    01 Jan 2000 18:00:34.289      717.70053597    
01 Jan 2000 19:35:23.373    01 Jan 2000 19:45:45.178      621.80490531    
01 Jan 2000 21:25:32.049    01 Jan 2000 21:27:11.343      99.293173081    
02 Jan 2000 11:45:08.202    02 Jan 2000 11:53:12.729      484.52754943    
02 Jan 2000 13:29:19.419    02 Jan 2000 13:40:44.744      685.32439771    
02 Jan 2000 15:15:03.118    02 Jan 2000 15:27:12.878      729.76008853    
02 Jan 2000 17:01:16.584    02 Jan 2000 17:13:25.325      728.74124850    
02 Jan 2000 18:47:46.722    02 Jan 2000 18:59:04.868      678.14611582    
02 Jan 2000 20:35:30.535    02 Jan 2000 20:43:02.504      451.96975196    
03 Jan 2000 11:00:10.277    03 Jan 2000 11:04:00.416      230.13906679    
03 Jan 2000 12:42:35.642    03 Jan 2000 12:53:10.607      634.96463610    
03 Jan 2000 14:27:53.019    03 Jan 2000 14:39:53.283      720.26458613    
03 Jan 2000 16:13:58.658    03 Jan 2000 16:26:11.331      732.67261988    
03 Jan 2000 18:00:20.156    03 Jan 2000 18:12:09.320      709.16384482    
03 Jan 2000 19:47:18.922    03 Jan 2000 19:57:02.746      583.82428125    
04 Jan 2000 11:56:13.519    04 Jan 2000 12:05:19.349      545.83051605    
04 Jan 2000 13:40:50.498    04 Jan 2000 13:52:30.401      699.90325207    
04 Jan 2000 15:26:42.766    04 Jan 2000 15:38:54.539      731.77276275    
04 Jan 2000 17:12:58.763    04 Jan 2000 17:25:03.641      724.87802797    
04 Jan 2000 18:59:35.062    04 Jan 2000 19:10:31.740      656.67753884    
04 Jan 2000 20:47:55.897    04 Jan 2000 20:53:48.703      352.80623990    
05 Jan 2000 11:10:32.342    05 Jan 2000 11:16:49.909      377.56626924    
05 Jan 2000 12:53:59.683    05 Jan 2000 13:05:00.970      661.28721668    
05 Jan 2000 14:39:30.319    05 Jan 2000 14:51:35.882      725.56307504    
05 Jan 2000 16:25:40.000    05 Jan 2000 16:37:51.571      731.57090399    
05 Jan 2000 18:12:04.746    05 Jan 2000 18:23:42.306      697.56095909    
05 Jan 2000 19:59:19.788    05 Jan 2000 20:08:14.270      534.48171766    


Number of events : 30


Observer: SE
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:31:53.430    01 Jan 2000 12:43:19.897      686.46656958    
01 Jan 2000 14:19:43.041    01 Jan 2000 14:29:25.674      582.63231019    
01 Jan 2000 16:07:06.133    01 Jan 2000 16:16:35.501      569.36833283    
01 Jan 2000 17:53:19.261    01 Jan 2000 18:04:28.391      669.13057524    
01 Jan 2000 19:39:21.702    01 Jan 2000 19:51:30.251      728.54962719    
01 Jan 2000 21:26:29.076    01 Jan 2000 21:36:49.786      620.71013184    
02 Jan 2000 08:14:24.031    02 Jan 2000 08:20:50.685      386.65400189    
02 Jan 2000 09:58:07.441    02 Jan 2000 10:09:39.579      692.13816330    
02 Jan 2000 11:44:13.030    02 Jan 2000 11:56:10.048      717.01810939    
02 Jan 2000 13:31:44.604    02 Jan 2000 13:42:08.039      623.43480431    
02 Jan 2000 15:19:30.604    02 Jan 2000 15:28:46.442      555.83802124    
02 Jan 2000 17:06:08.634    02 Jan 2000 17:16:32.840      624.20557908    
02 Jan 2000 18:52:06.519    02 Jan 2000 19:04:04.601      718.08144695    
02 Jan 2000 20:38:37.061    02 Jan 2000 20:50:10.276      693.21493119    
02 Jan 2000 22:27:26.082    02 Jan 2000 22:33:53.832      387.75011343    
03 Jan 2000 09:11:27.962    03 Jan 2000 09:21:47.627      619.66476183    
03 Jan 2000 10:56:47.420    03 Jan 2000 11:08:54.879      727.45838606    
03 Jan 2000 12:43:49.150    03 Jan 2000 12:54:57.341      668.19156592    
03 Jan 2000 14:31:41.730    03 Jan 2000 14:41:10.732      569.00180960    
03 Jan 2000 16:18:51.120    03 Jan 2000 16:28:34.266      583.14620677    
03 Jan 2000 18:04:56.686    03 Jan 2000 18:16:24.144      687.45780088    
03 Jan 2000 19:51:05.070    03 Jan 2000 20:03:09.870      724.79958938    
03 Jan 2000 21:38:35.611    03 Jan 2000 21:48:05.396      569.78504219    
04 Jan 2000 08:25:17.898    04 Jan 2000 08:33:22.366      484.46747224    
04 Jan 2000 10:09:38.735    04 Jan 2000 10:21:29.437      710.70169606    
04 Jan 2000 11:56:03.052    04 Jan 2000 12:07:48.342      705.29007723    
04 Jan 2000 13:43:44.523    04 Jan 2000 13:53:48.292      603.76929761    
04 Jan 2000 15:31:21.869    04 Jan 2000 15:40:40.584      558.71559691    
04 Jan 2000 17:17:47.436    04 Jan 2000 17:28:32.175      644.73961702    
04 Jan 2000 19:03:45.896    04 Jan 2000 19:15:51.619      725.72277042    
04 Jan 2000 20:50:30.950    04 Jan 2000 21:01:37.391      666.44088076    
04 Jan 2000 22:40:27.519    04 Jan 2000 22:44:20.374      232.85421532    
05 Jan 2000 07:40:29.438    05 Jan 2000 07:43:26.348      176.90975539    
05 Jan 2000 09:22:49.277    05 Jan 2000 09:33:47.621      658.34384506    
05 Jan 2000 11:08:30.464    05 Jan 2000 11:20:36.158      725.69395878    
05 Jan 2000 12:55:46.804    05 Jan 2000 13:06:35.125      648.32081365    
05 Jan 2000 14:43:38.685    05 Jan 2000 14:52:58.544      559.85941709    
05 Jan 2000 16:30:33.685    05 Jan 2000 16:40:34.039      600.35389481    
05 Jan 2000 18:16:34.236    05 Jan 2000 18:28:17.527      703.29124855    
05 Jan 2000 20:02:51.022    05 Jan 2000 20:14:45.870      714.84817201    
05 Jan 2000 21:50:50.800    05 Jan 2000 21:59:13.615      502.81445738    
06 Jan 2000 08:36:24.113    06 Jan 2000 08:45:39.843      555.72944647    
06 Jan 2000 10:21:13.910    06 Jan 2000 10:33:16.005      722.09529311    


Number of events : 43


Observer: SP
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jan 2000 12:30:37.059    01 Jan 2000 12:42:00.322      683.26222227    
01 Jan 2000 14:16:20.551    01 Jan 2000 14:28:37.559      737.00830943    
01 Jan 2000 16:02:45.039    01 Jan 2000 16:15:04.426      739.38664910    
01 Jan 2000 17:49:11.529    01 Jan 2000 18:01:28.338      736.80982555    
01 Jan 2000 19:35:50.474    01 Jan 2000 19:47:08.354      677.87916205    
01 Jan 2000 21:24:15.534    01 Jan 2000 21:30:35.254      379.71941745    
02 Jan 2000 11:43:59.920    02 Jan 2000 11:54:17.072      617.15176532    
02 Jan 2000 13:29:08.248    02 Jan 2000 13:41:15.231      726.98257864    
02 Jan 2000 15:15:22.622    02 Jan 2000 15:27:42.101      739.47887351    
02 Jan 2000 17:01:50.314    02 Jan 2000 17:14:09.964      739.64994983    
02 Jan 2000 18:48:19.109    02 Jan 2000 19:00:14.818      715.70872137    
02 Jan 2000 20:35:37.861    02 Jan 2000 20:44:55.789      557.92815808    
03 Jan 2000 10:57:51.508    03 Jan 2000 11:06:08.104      496.59604506    
03 Jan 2000 12:42:06.579    03 Jan 2000 12:53:48.561      701.98215726    
03 Jan 2000 14:28:01.955    03 Jan 2000 14:40:20.629      738.67324049    
03 Jan 2000 16:14:28.597    03 Jan 2000 16:26:48.112      739.51545611    
03 Jan 2000 18:00:54.851    03 Jan 2000 18:13:08.021      733.17060174    
03 Jan 2000 19:47:42.147    03 Jan 2000 19:58:33.122      650.97464877    
03 Jan 2000 21:37:13.255    03 Jan 2000 21:40:52.806      219.55137119    
04 Jan 2000 10:12:55.437    04 Jan 2000 10:16:46.538      231.10107877    
04 Jan 2000 11:55:20.358    04 Jan 2000 12:06:12.252      651.89365593    
04 Jan 2000 13:40:46.210    04 Jan 2000 13:52:59.077      732.86740546    
04 Jan 2000 15:27:06.145    04 Jan 2000 15:39:25.545      739.39975253    
04 Jan 2000 17:13:33.345    04 Jan 2000 17:25:52.359      739.01406984    
04 Jan 2000 19:00:05.511    04 Jan 2000 19:11:47.317      701.80532509    
04 Jan 2000 20:47:47.500    04 Jan 2000 20:56:00.778      493.27763052    
05 Jan 2000 11:08:57.005    05 Jan 2000 11:18:17.210      560.20490091    
