Target,Observer,Start Time (UTC),Stop Time (UTC),Duration (s),rev_time,day,coverage
CBERS4A,PA,2000-01-01 18:07:07.854,2000-01-01 18:17:56.835,648.98117047,5419.208,2000-01-01,0.0075113561
CBERS4A,PA,2000-01-02 04:59:40.823,2000-01-02 05:09:42.664,601.84149236,38503.988,2000-01-02,0.006965758
CBERS4A,PA,2000-01-02 06:39:27.081,2000-01-02 06:47:33.514,486.43328523,5384.417,2000-01-02,0.0056300149
CBERS4A,PA,2000-01-02 17:31:41.719,2000-01-02 17:43:07.198,685.47892846,38648.205,2000-01-02,0.0079337839
CBERS4A,PA,2000-01-03 04:26:34.833,2000-01-03 04:32:35.479,360.64603406,38607.635,2000-01-03,0.0041741439
CBERS4A,PA,2000-01-03 06:03:02.209,2000-01-03 06:13:46.535,644.32567087,5426.73,2000-01-03,0.007457473
CBERS4A,PA,2000-01-03 16:57:04.108,2000-01-03 17:07:30.250,626.14158781,38597.573,2000-01-03,0.0072470091
CBERS4A,PA,2000-01-03 18:37:23.694,2000-01-03 18:44:49.294,445.60046381,5393.444,2000-01-03,0.0051574128
CBERS4A,PA,2000-01-04 05:27:35.973,2000-01-04 05:38:57.642,681.66899577,38566.679,2000-01-04,0.0078896875
CBERS4A,PA,2000-01-04 16:23:37.848,2000-01-04 16:30:45.866,428.01768319,38680.206,2000-01-04,0.0049539084
CBERS4A,PA,2000-01-04 18:00:43.164,2000-01-04 18:11:15.942,632.7775066,5397.298,2000-01-04,0.0073238137
CBERS4A,PA,2000-01-05 04:52:57.544,2000-01-05 05:03:20.303,622.75901997,38501.602,2000-01-05,0.007207859
CBERS4A,PA,2000-01-05 06:33:17.145,2000-01-05 06:40:36.742,439.59710451,5396.842,2000-01-05,0.0050879295
CBERS4A,PA,2000-01-05 17:25:08.712,2000-01-05 17:36:34.671,685.95832796,38671.97,2000-01-05,0.0079393325
CBERS4A,PA,2000-01-06 04:19:30.459,2000-01-06 04:26:33.600,423.1415963,38575.788,2000-01-06,0.0048974722
CBERS4A,PA,2000-01-06 05:56:37.453,2000-01-06 06:07:05.417,627.96387034,5403.853,2000-01-06,0.0072681004
CBERS4A,PB,2000-01-01 16:28:47.104,2000-01-01 16:40:04.541,677.43767223,0.0,2000-01-01,0.0078407138
CBERS4A,PB,2000-01-02 04:56:43.364,2000-01-02 05:08:00.961,677.59702059,44198.823,2000-01-02,0.0078425581
CBERS4A,PB,2000-01-02 15:54:26.513,2000-01-02 16:04:14.107,587.59376864,38785.552,2000-01-02,0.0068008538
CBERS4A,PB,2000-01-02 17:33:49.342,2000-01-02 17:42:32.757,523.41461628,5375.235,2000-01-02,0.0060580395
CBERS4A,PB,2000-01-03 04:21:44.781,2000-01-03 04:32:42.722,657.94040918,38352.024,2000-01-03,0.007615051
CBERS4A,PB,2000-01-03 06:03:30.172,2000-01-03 06:08:21.795,291.62226435,5447.45,2000-01-03,0.0033752577
CBERS4A,PB,2000-01-03 15:21:38.576,2000-01-03 15:26:59.154,320.57845441,33196.781,2000-01-03,0.0037103988
CBERS4A,PB,2000-01-03 16:57:31.938,2000-01-03 17:08:30.876,658.93757895,5432.784,2000-01-03,0.0076265923
CBERS4A,PB,2000-01-04 03:47:40.160,2000-01-04 03:56:28.042,527.88141336,38349.284,2000-01-04,0.0061097386
CBERS4A,PB,2000-01-04 05:26:06.311,2000-01-04 05:35:43.083,576.77198346,5378.269,2000-01-04,0.0066756017
CBERS4A,PB,2000-01-04 16:22:11.703,2000-01-04 16:33:34.209,682.5063281,38788.62,2000-01-04,0.0078993788
CBERS4A,PB,2000-01-05 04:50:13.360,2000-01-05 05:01:25.208,671.84769959,44199.151,2000-01-05,0.007776015
CBERS4A,PB,2000-01-05 15:47:41.465,2000-01-05 15:57:52.355,610.8897343,38776.257,2000-01-05,0.007070483
CBERS4A,PB,2000-01-05 17:27:36.970,2000-01-05 17:35:40.266,483.29601976,5384.615,2000-01-05,0.0055937039
CBERS4A,PB,2000-01-06 04:15:07.265,2000-01-06 04:26:15.132,667.86719727,38366.999,2000-01-06,0.0077299444
CBERS4A,PB,2000-01-06 05:57:55.046,2000-01-06 06:00:48.120,173.07434004,5499.914,2000-01-06,0.0020031752
CBERS4A,PE,2000-01-01 16:29:01.825,2000-01-01 16:40:20.084,678.25889778,0.0,2000-01-01,0.0078502187
CBERS4A,PE,2000-01-02 04:56:27.986,2000-01-02 05:07:46.111,678.12524677,44167.902,2000-01-02,0.0078486718
CBERS4A,PE,2000-01-02 15:54:39.676,2000-01-02 16:04:31.415,591.73951191,38813.565,2000-01-02,0.0068488369
CBERS4A,PE,2000-01-02 17:34:07.599,2000-01-02 17:42:45.923,518.3237646,5376.184,2000-01-02,0.0059991176
CBERS4A,PE,2000-01-03 04:21:30.401,2000-01-03 04:32:26.570,656.16922367,38324.478,2000-01-03,0.0075945512
CBERS4A,PE,2000-01-03 06:03:06.059,2000-01-03 06:08:14.804,308.74505859,5439.489,2000-01-03,0.0035734382
CBERS4A,PE,2000-01-03 15:21:46.539,2000-01-03 15:27:22.304,335.76535215,33211.735,2000-01-03,0.0038861731
CBERS4A,PE,2000-01-03 16:57:48.166,2000-01-03 17:08:45.245,657.07885682,5425.862,2000-01-03,0.0076050794
CBERS4A,PE,2000-01-04 03:47:26.969,2000-01-04 03:56:09.898,522.92881374,38321.724,2000-01-04,0.0060524168
CBERS4A,PE,2000-01-04 05:25:48.880,2000-01-04 05:35:30.068,581.18740534,5378.982,2000-01-04,0.0067267061
CBERS4A,PE,2000-01-04 16:22:26.634,2000-01-04 16:33:49.551,682.9169349,38816.566,2000-01-04,0.0079041312
CBERS4A,PE,2000-01-05 04:49:57.775,2000-01-05 05:01:10.572,672.79724465,44168.224,2000-01-05,0.0077870051
CBERS4A,PE,2000-01-05 15:47:54.961,2000-01-05 15:58:09.264,614.30290887,38804.389,2000-01-05,0.0071099874
CBERS4A,PE,2000-01-05 17:27:55.799,2000-01-05 17:35:53.054,477.25558468,5386.535,2000-01-05,0.0055237915
CBERS4A,PE,2000-01-06 04:14:52.730,2000-01-06 04:25:59.219,666.48874719,38339.676,2000-01-06,0.0077139901
CBERS4A,PE,2000-01-06 05:57:24.352,2000-01-06 06:00:47.558,203.2058764,5485.133,2000-01-06,0.0023519199
CBERS4A,PI,2000-01-01 16:29:33.505,2000-01-01 16:39:12.079,578.57385334,0.0,2000-01-01,0.0066964566
CBERS4A,PI,2000-01-01 18:08:45.660,2000-01-01 18:17:39.752,534.09149679,5373.581,2000-01-01,0.0061816145
CBERS4A,PI,2000-01-02 04:57:51.570,2000-01-02 05:08:53.285,661.71495746,38411.818,2000-01-02,0.0076587379
CBERS4A,PI,2000-01-02 06:40:00.664,2000-01-02 06:44:10.329,249.66492208,5467.379,2000-01-02,0.0028896403
CBERS4A,PI,2000-01-02 15:56:57.674,2000-01-02 16:01:43.440,285.76614606,33167.345,2000-01-02,0.0033074785
CBERS4A,PI,2000-01-02 17:32:32.539,2000-01-02 17:43:35.260,662.72088705,5449.099,2000-01-02,0.0076703806
CBERS4A,PI,2000-01-03 04:23:44.169,2000-01-03 04:32:43.004,538.83555016,38408.909,2000-01-03,0.0062365226
CBERS4A,PI,2000-01-03 06:02:20.076,2000-01-03 06:11:46.757,566.68095239,5377.072,2000-01-03,0.0065588073
CBERS4A,PI,2000-01-03 16:57:15.011,2000-01-03 17:08:36.466,681.45509883,38728.254,2000-01-03,0.0078872118
CBERS4A,PI,2000-01-04 03:52:37.777,2000-01-04 03:53:32.851,55.074583716,38641.311,2000-01-04,0.0006374373
CBERS4A,PI,2000-01-04 05:26:22.936,2000-01-04 05:37:32.450,669.51366195,5570.085,2000-01-04,0.0077490007
CBERS4A,PI,2000-01-04 16:22:47.754,2000-01-04 16:32:51.198,603.44444584,38715.304,2000-01-04,0.0069843107
CBERS4A,PI,2000-01-04 18:02:32.092,2000-01-04 18:10:48.060,495.96811332,5380.894,2000-01-04,0.0057403717
CBERS4A,PI,2000-01-05 04:51:14.415,2000-01-05 05:02:25.170,670.75458103,38426.355,2000-01-05,0.0077633632
CBERS4A,PI,2000-01-05 06:34:56.046,2000-01-05 06:36:06.509,70.463089063,5550.876,2000-01-05,0.000815545
CBERS4A,PI,2000-01-05 15:49:43.539,2000-01-05 15:55:49.507,365.96796568,33217.03,2000-01-05,0.0042357403
CBERS4A,PI,2000-01-05 17:26:06.274,2000-01-05 17:36:56.291,650.0164602,5416.767,2000-01-05,0.0075233387
CBERS4A,PI,2000-01-06 04:16:56.156,2000-01-06 04:26:25.811,569.65530541,38399.865,2000-01-06,0.0065932327
CBERS4A,PI,2000-01-06 05:56:02.077,2000-01-06 06:04:57.881,535.8033356,5376.266,2000-01-06,0.0062014275
CBERS4A,PR,2000-01-01 16:35:36.007,2000-01-01 16:45:02.609,566.60173241,0.0,2000-01-01,0.0065578904
CBERS4A,PR,2000-01-01 18:14:15.161,2000-01-01 18:24:09.571,594.41023614,5352.552,2000-01-01,0.0068797481
CBERS4A,PR,2000-01-02 04:53:57.169,2000-01-02 05:02:03.081,485.9119691,37787.598,2000-01-02,0.0056239811
CBERS4A,PR,2000-01-02 06:31:49.816,2000-01-02 06:42:20.914,631.09772197,5386.735,2000-01-02,0.0073043718
CBERS4A,PR,2000-01-02 16:02:44.640,2000-01-02 16:08:08.189,323.54829786,33623.726,2000-01-02,0.003744772
CBERS4A,PR,2000-01-02 17:38:19.317,2000-01-02 17:49:34.118,674.80177511,5411.128,2000-01-02,0.0078102057
CBERS4A,PR,2000-01-03 05:56:20.514,2000-01-03 06:07:39.255,678.74083731,43606.396,2000-01-03,0.0078557967
CBERS4A,PR,2000-01-03 17:03:11.348,2000-01-03 17:14:23.279,671.93125784,39332.093,2000-01-03,0.0077769822
CBERS4A,PR,2000-01-03 18:45:38.873,2000-01-03 18:50:29.117,290.24402612,5475.594,2000-01-03,0.0033593059
CBERS4A,PR,2000-01-04 05:21:23.141,2000-01-04 05:32:12.441,649.29987128,37854.024,2000-01-04,0.0075150448
CBERS4A,PR,2000-01-04 07:01:43.247,2000-01-04 07:09:12.831,449.58374222,5370.806,2000-01-04,0.0052035155
CBERS4A,PR,2000-01-04 16:28:49.918,2000-01-04 16:38:39.833,589.91496814,33577.087,2000-01-04,0.0068277195
CBERS4A,PR,2000-01-04 18:07:56.436,2000-01-04 18:17:26.552,570.11577585,5356.603,2000-01-04,0.0065985622
CBERS4A,PR,2000-01-05 04:47:08.501,2000-01-05 04:55:50.821,522.32004743,37781.949,2000-01-05,0.0060453709
CBERS4A,PR,2000-01-05 06:25:24.023,2000-01-05 06:35:38.957,614.93398855,5373.202,2000-01-05,0.0071172915
CBERS4A,PR,2000-01-05 15:55:38.283,2000-01-05 16:02:02.700,384.41706315,33599.326,2000-01-05,0.0044492716
CBERS4A,PR,2000-01-05 17:31:50.986,2000-01-05 17:42:58.697,667.71096981,5388.286,2000-01-05,0.0077281362
CBERS4A,PR,2000-01-06 04:16:00.504,2000-01-06 04:16:10.920,10.416307789,37981.807,2000-01-06,0.0001205591
CBERS4A,PR,2000-01-06 05:49:49.143,2000-01-06 06:01:05.263,676.12082411,5618.223,2000-01-06,0.0078254725
CBERS4A,RJ,2000-01-01 16:33:51.026,2000-01-01 16:44:33.089,642.0622298,0.0,2000-01-01,0.0074312758
CBERS4A,RJ,2000-01-01 18:14:30.125,2000-01-01 18:22:04.350,454.22509988,5397.036,2000-01-01,0.005257235
CBERS4A,RJ,2000-01-02 04:53:20.674,2000-01-02 05:03:39.507,618.83367727,37876.324,2000-01-02,0.0071624268
CBERS4A,RJ,2000-01-02 06:33:01.400,2000-01-02 06:41:32.776,511.37639011,5361.893,2000-01-02,0.0059187082
CBERS4A,RJ,2000-01-02 16:00:00.541,2000-01-02 16:08:25.482,504.94066385,33507.765,2000-01-02,0.0058442206
CBERS4A,RJ,2000-01-02 17:37:44.701,2000-01-02 17:48:12.900,628.19870361,5359.219,2000-01-02,0.0072708183
CBERS4A,RJ,2000-01-03 04:19:34.333,2000-01-03 04:26:48.396,434.06296133,37881.433,2000-01-03,0.0050238769
CBERS4A,RJ,2000-01-03 05:56:56.265,2000-01-03 06:07:38.914,642.6484753,5407.869,2000-01-03,0.0074380611
CBERS4A,RJ,2000-01-03 17:02:04.565,2000-01-03 17:13:26.843,682.27794188,39265.651,2000-01-03,0.0078967354
CBERS4A,RJ,2000-01-04 05:21:31.362,2000-01-04 05:32:50.878,679.51595978,43684.519,2000-01-04,0.0078647681
CBERS4A,RJ,2000-01-04 16:27:11.177,2000-01-04 16:38:05.891,654.71399588,39260.299,2000-01-04,0.0075777083
CBERS4A,RJ,2000-01-04 18:08:25.501,2000-01-04 18:15:08.009,402.50804045,5419.61,2000-01-04,0.0046586579
CBERS4A,RJ,2000-01-05 04:46:40.938,2000-01-05 04:57:16.350,635.41207508,37892.929,2000-01-05,0.0073543064
CBERS4A,RJ,2000-01-05 06:26:44.442,2000-01-05 06:34:39.841,475.39900246,5368.092,2000-01-05,0.0055023033
CBERS4A,RJ,2000-01-05 15:53:09.624,2000-01-05 16:02:06.810,537.18606548,33509.783,2000-01-05,0.0062174313
CBERS4A,RJ,2000-01-05 17:31:22.687,2000-01-05 17:41:32.220,609.53269674,5355.877,2000-01-05,0.0070547766
CBERS4A,RJ,2000-01-06 04:12:40.979,2000-01-06 04:20:40.590,479.61121243,37868.759,2000-01-06,0.0055510557
CBERS4A,RJ,2000-01-06 05:50:29.833,2000-01-06 06:00:58.043,628.20968631,5389.243,2000-01-06,0.0072709454
CBERS4A,RN,2000-01-01 16:28:29.000,2000-01-01 16:39:43.376,674.37659166,0.0,2000-01-01,0.0078052846
CBERS4A,RN,2000-01-02 04:57:05.185,2000-01-02 05:08:23.088,677.90241492,44241.809,2000-01-02,0.0078460928
CBERS4A,RN,2000-01-02 15:54:13.092,2000-01-02 16:03:48.157,575.06499431,38750.004,2000-01-02,0.0066558448
CBERS4A,RN,2000-01-02 17:33:21.114,2000-01-02 17:42:20.068,538.95343733,5372.957,2000-01-02,0.006237887
CBERS4A,RN,2000-01-03 04:22:07.090,2000-01-03 04:33:04.600,657.51019187,38387.022,2000-01-03,0.0076100717
CBERS4A,RN,2000-01-03 06:03:53.859,2000-01-03 06:08:44.090,290.23140077,5449.259,2000-01-03,0.0033591597
CBERS4A,RN,2000-01-03 15:21:41.362,2000-01-03 15:26:16.418,275.05643971,33177.272,2000-01-03,0.0031835236
CBERS4A,RN,2000-01-03 16:57:09.424,2000-01-03 17:08:13.575,664.15142363,5453.006,2000-01-03,0.0076869378
CBERS4A,RN,2000-01-04 03:48:03.717,2000-01-04 03:56:49.696,525.97939315,38390.142,2000-01-04,0.0060877245
CBERS4A,RN,2000-01-04 05:26:28.382,2000-01-04 05:36:05.622,577.24001049,5378.686,2000-01-04,0.0066810186
CBERS4A,RN,2000-01-04 16:21:52.971,2000-01-04 16:33:13.639,680.66797463,38747.349,2000-01-04,0.0078781016
CBERS4A,RN,2000-01-05 04:50:35.161,2000-01-05 05:01:47.390,672.2290632,44241.522,2000-01-05,0.007780429
CBERS4A,RN,2000-01-05 15:47:27.047,2000-01-05 15:57:27.453,600.40591626,38739.657,2000-01-05,0.0069491425
CBERS4A,RN,2000-01-05 17:27:07.140,2000-01-05 17:35:28.931,501.7907812,5379.687,2000-01-05,0.0058077637
CBERS4A,RN,2000-01-06 04:15:29.447,2000-01-06 04:26:37.044,667.59664578,38400.516,2000-01-06,0.007726813
CBERS4A,RN,2000-01-06 05:58:19.984,2000-01-06 06:01:09.472,169.48815953,5502.94,2000-01-06,0.0019616685
CBERS4A,RO,2000-01-01 18:10:00.066,2000-01-01 18:20:51.223,651.15746594,0.0,2000-01-01,0.0075365447
CBERS4A,RO,2000-01-01 19:51:22.842,2000-01-01 19:57:18.286,355.4438881,5431.619,2000-01-01,0.0041139339
CBERS4A,RO,2000-01-02 06:36:48.664,2000-01-02 06:48:07.179,678.51441905,38370.378,2000-01-02,0.0078531761
CBERS4A,RO,2000-01-02 17:36:09.239,2000-01-02 17:44:35.304,506.06505676,38882.06,2000-01-02,0.0058572345
CBERS4A,RO,2000-01-02 19:14:08.947,2000-01-02 19:24:10.615,601.66780308,5373.643,2000-01-02,0.0069637477
CBERS4A,RO,2000-01-03 06:02:15.129,2000-01-03 06:12:21.416,606.2865142,38284.514,2000-01-03,0.007017205
CBERS4A,RO,2000-01-03 07:42:02.443,2000-01-03 07:50:08.117,485.67383451,5381.027,2000-01-03,0.0056212249
CBERS4A,RO,2000-01-03 18:38:19.691,2000-01-03 18:49:40.423,680.73160081,38891.574,2000-01-03,0.007878838
CBERS4A,RO,2000-01-04 05:28:59.259,2000-01-04 05:35:15.722,376.46211799,38358.836,2000-01-04,0.0043572004
CBERS4A,RO,2000-01-04 07:05:41.341,2000-01-04 07:16:22.968,641.62657976,5425.619,2000-01-04,0.0074262336
CBERS4A,RO,2000-01-04 18:03:20.863,2000-01-04 18:14:24.185,663.32273452,38817.895,2000-01-04,0.0076773465
CBERS4A,RO,2000-01-04 19:45:33.885,2000-01-04 19:50:02.743,268.85874619,5469.7,2000-01-04,0.003111791
CBERS4A,RO,2000-01-05 06:30:14.800,2000-01-05 06:41:35.735,680.93522511,38412.057,2000-01-05,0.0078811947
CBERS4A,RO,2000-01-05 17:29:17.681,2000-01-05 17:38:19.183,541.50230734,38861.946,2000-01-05,0.0062673878
CBERS4A,RO,2000-01-05 19:07:49.305,2000-01-05 19:17:25.624,576.31857425,5370.122,2000-01-05,0.0066703539
CBERS4A,RO,2000-01-06 05:55:32.807,2000-01-06 06:05:59.030,626.22263872,38287.183,2000-01-06,0.0072479472
CBERS4A,RO,2000-01-06 07:35:51.177,2000-01-06 07:43:11.305,440.12807943,5392.147,2000-01-06,0.005094075
CBERS4A,RR,2000-01-01 18:06:35.648,2000-01-01 18:17:35.120,659.47225374,0.0,2000-01-01,0.0076327807
CBERS4A,RR,2000-01-01 19:48:14.012,2000-01-01 19:53:27.842,313.82989258,5438.892,2000-01-01,0.0036322904
CBERS4A,RR,2000-01-02 06:39:48.360,2000-01-02 06:51:00.765,672.40504324,38780.518,2000-01-02,0.0077824658
CBERS4A,RR,2000-01-02 17:32:36.629,2000-01-02 17:41:18.548,521.91905886,38495.864,2000-01-02,0.0060407298
CBERS4A,RR,2000-01-02 19:10:52.810,2000-01-02 19:20:41.404,588.59423501,5374.262,2000-01-02,0.0068124333
CBERS4A,RR,2000-01-03 06:04:41.724,2000-01-03 06:15:51.738,670.01377302,38640.32,2000-01-03,0.007754789
CBERS4A,RR,2000-01-03 07:48:19.160,2000-01-03 07:49:53.478,94.317932578,5547.422,2000-01-03,0.0010916427
CBERS4A,RR,2000-01-03 18:35:00.978,2000-01-03 18:46:20.113,679.13431957,38707.5,2000-01-03,0.0078603509
CBERS4A,RR,2000-01-04 05:30:27.984,2000-01-04 05:39:52.771,564.78663306,38647.871,2000-01-04,0.0065368823
CBERS4A,RR,2000-01-04 07:09:28.641,2000-01-04 07:18:30.904,542.26314296,5375.87,2000-01-04,0.0062761938
CBERS4A,RR,2000-01-04 17:59:57.496,2000-01-04 18:11:07.828,670.33113985,38486.592,2000-01-04,0.0077584623
CBERS4A,RR,2000-01-04 19:42:33.720,2000-01-04 19:46:00.470,206.74960404,5485.892,2000-01-04,0.0023929352
CBERS4A,RR,2000-01-05 04:58:09.860,2000-01-05 05:02:04.034,234.17467248,33129.39,2000-01-05,0.002710355
CBERS4A,RR,2000-01-05 06:33:20.076,2000-01-05 06:44:23.619,663.54295404,5476.042,2000-01-05,0.0076798953
CBERS4A,RR,2000-01-05 17:25:46.726,2000-01-05 17:35:02.762,556.03596418,38483.107,2000-01-05,0.0064356014
CBERS4A,RR,2000-01-05 19:04:33.565,2000-01-05 19:13:54.230,560.66500264,5370.803,2000-01-05,0.0064891783
CBERS4A,RR,2000-01-06 05:58:05.427,2000-01-06 06:09:22.363,676.93593297,38651.197,2000-01-06,0.0078349066
CBERS4A,RS,2000-01-01 16:36:59.441,2000-01-01 16:46:22.982,563.54149422,0.0,2000-01-01,0.006522471
CBERS4A,RS,2000-01-01 18:15:27.352,2000-01-01 18:25:40.391,613.03848485,5344.37,2000-01-01,0.0070953528
CBERS4A,RS,2000-01-02 04:53:21.562,2000-01-02 05:00:03.888,402.32533267,37661.171,2000-01-02,0.0046565432
CBERS4A,RS,2000-01-02 06:30:30.035,2000-01-02 06:41:30.572,660.53610836,5426.147,2000-01-02,0.0076450938
CBERS4A,RS,2000-01-02 16:04:00.565,2000-01-02 16:09:39.082,338.51708863,33749.993,2000-01-02,0.0039180219
CBERS4A,RS,2000-01-02 17:39:38.549,2000-01-02 17:50:56.359,677.81089994,5399.467,2000-01-02,0.0078450336
CBERS4A,RS,2000-01-03 05:55:13.443,2000-01-03 06:06:29.862,676.41922856,43457.084,2000-01-03,0.0078289263
CBERS4A,RS,2000-01-03 07:36:48.345,2000-01-03 07:41:45.675,297.33021971,5418.483,2000-01-03,0.003441322
CBERS4A,RS,2000-01-03 17:04:34.055,2000-01-03 17:15:42.268,668.21286465,33768.38,2000-01-03,0.0077339452
CBERS4A,RS,2000-01-03 18:46:19.355,2000-01-03 18:52:36.104,376.7493062,5437.087,2000-01-03,0.0043605244
CBERS4A,RS,2000-01-04 05:20:26.347,2000-01-04 05:30:45.354,619.00696704,37670.243,2000-01-04,0.0071644325
CBERS4A,RS,2000-01-04 06:59:53.268,2000-01-04 07:08:59.587,546.31811619,5347.914,2000-01-04,0.0063231263
CBERS4A,RS,2000-01-04 16:30:13.549,2000-01-04 16:39:59.599,586.05007416,33673.962,2000-01-04,0.006782987
CBERS4A,RS,2000-01-04 18:09:06.742,2000-01-04 18:18:59.711,592.96910064,5347.143,2000-01-04,0.0068630683
CBERS4A,RS,2000-01-05 04:46:27.620,2000-01-05 04:53:58.665,451.04450583,37647.909,2000-01-05,0.0052204225
CBERS4A,RS,2000-01-05 06:24:01.427,2000-01-05 06:34:52.435,651.00825318,5402.762,2000-01-05,0.0075348177
CBERS4A,RS,2000-01-05 15:56:57.057,2000-01-05 16:03:30.180,393.12298555,33724.622,2000-01-05,0.0045500346
CBERS4A,RS,2000-01-05 17:33:09.362,2000-01-05 17:44:21.921,672.55925717,5379.182,2000-01-05,0.0077842507
CBERS4A,RS,2000-01-06 05:48:40.249,2000-01-06 05:59:58.819,678.5700291,43458.328,2000-01-06,0.0078538198
CBERS4A,RS,2000-01-06 07:30:54.291,2000-01-06 07:34:26.454,212.16292178,5455.472,2000-01-06,0.0024555894
CBERS4A,SC,2000-01-01 16:35:53.770,2000-01-01 16:45:46.216,592.44555691,0.0,2000-01-01,0.0068570088
CBERS4A,SC,2000-01-01 18:14:59.573,2000-01-01 18:24:35.405,575.83202521,5353.357,2000-01-01,0.0066647225
CBERS4A,SC,2000-01-02 04:53:12.097,2000-01-02 05:01:31.193,499.09585988,37716.692,2000-01-02,0.0057765725
CBERS4A,SC,2000-01-02 06:31:12.563,2000-01-02 06:41:43.475,630.91122285,5381.37,2000-01-02,0.0073022132
CBERS4A,SC,2000-01-02 16:02:36.624,2000-01-02 16:09:15.370,398.74639789,33653.149,2000-01-02,0.0046151203
CBERS4A,SC,2000-01-02 17:38:55.872,2000-01-02 17:50:04.366,668.49384973,5380.502,2000-01-02,0.0077371973
CBERS4A,SC,2000-01-03 05:55:43.460,2000-01-03 06:07:01.800,678.34031582,43539.094,2000-01-03,0.0078511611
CBERS4A,SC,2000-01-03 17:03:40.682,2000-01-03 17:14:58.005,677.32221696,39398.882,2000-01-03,0.0078393775
CBERS4A,SC,2000-01-03 18:46:50.682,2000-01-03 18:50:32.888,222.2060028,5512.677,2000-01-03,0.0025718287
CBERS4A,SC,2000-01-04 05:20:44.351,2000-01-04 05:31:36.138,651.7865789,37811.463,2000-01-04,0.0075438261
CBERS4A,SC,2000-01-04 07:01:02.111,2000-01-04 07:08:38.291,456.18033753,5365.973,2000-01-04,0.005279865
CBERS4A,SC,2000-01-04 16:29:09.826,2000-01-04 16:39:21.663,611.83692258,33631.535,2000-01-04,0.0070814459
CBERS4A,SC,2000-01-04 18:08:42.518,2000-01-04 18:17:51.386,548.86891457,5360.855,2000-01-04,0.0063526495
CBERS4A,SC,2000-01-05 04:46:24.895,2000-01-05 04:55:17.823,532.92806548,37713.509,2000-01-05,0.0061681489
CBERS4A,SC,2000-01-05 06:24:46.530,2000-01-05 06:35:01.662,615.13233602,5368.707,2000-01-05,0.0071195872
CBERS4A,SC,2000-01-05 15:55:37.996,2000-01-05 16:03:02.533,444.53759585,33636.334,2000-01-05,0.0051451111
CBERS4A,SC,2000-01-05 17:32:28.740,2000-01-05 17:43:28.268,659.52874735,5366.207,2000-01-05,0.0076334346
CBERS4A,SC,2000-01-06 04:14:08.306,2000-01-06 04:16:43.884,155.57802388,37840.038,2000-01-06,0.0018006716
CBERS4A,SC,2000-01-06 05:49:12.188,2000-01-06 06:00:27.729,675.54093859,5548.304,2000-01-06,0.0078187609
CBERS4A,SE,2000-01-01 16:30:00.565,2000-01-01 16:41:09.839,669.27343619,0.0,2000-01-01,0.0077462203
CBERS4A,SE,2000-01-01 18:12:52.880,2000-01-01 18:16:14.991,202.11110859,5503.041,2000-01-01,0.0023392489
CBERS4A,SE,2000-01-02 04:55:48.148,2000-01-02 05:07:08.704,680.55683153,38373.157,2000-01-02,0.0078768152
CBERS4A,SE,2000-01-02 15:55:50.031,2000-01-02 16:05:12.346,562.31452755,38921.327,2000-01-02,0.00650827
CBERS4A,SE,2000-01-02 17:34:41.651,2000-01-02 17:44:01.441,559.78985871,5369.305,2000-01-02,0.0064790493
CBERS4A,SE,2000-01-03 04:21:06.049,2000-01-03 04:31:31.081,625.03236593,38224.608,2000-01-03,0.0072341709
CBERS4A,SE,2000-01-03 06:01:18.945,2000-01-03 06:08:48.189,449.24434681,5387.864,2000-01-03,0.0051995873
CBERS4A,SE,2000-01-03 15:23:30.662,2000-01-03 15:27:34.414,243.75205936,33282.473,2000-01-03,0.0028212044
CBERS4A,SE,2000-01-03 16:58:35.831,2000-01-03 17:09:45.419,669.58832711,5461.417,2000-01-03,0.0077498649
CBERS4A,SE,2000-01-04 03:47:29.843,2000-01-04 03:54:43.632,433.78883915,38264.424,2000-01-04,0.0050207042
CBERS4A,SE,2000-01-04 05:24:48.264,2000-01-04 05:35:15.582,627.31824388,5404.632,2000-01-04,0.0072606278
CBERS4A,SE,2000-01-04 16:23:23.763,2000-01-04 16:34:40.650,676.88710346,38888.181,2000-01-04,0.0078343415
CBERS4A,SE,2000-01-05 04:49:15.412,2000-01-05 05:00:36.050,680.63750368,44074.762,2000-01-05,0.0078777489
CBERS4A,SE,2000-01-05 15:49:02.947,2000-01-05 15:58:51.948,589.00108411,38906.897,2000-01-05,0.0068171422
CBERS4A,SE,2000-01-05 17:28:26.021,2000-01-05 17:37:12.917,526.89565534,5374.073,2000-01-05,0.0060983293
CBERS4A,SE,2000-01-06 04:14:25.509,2000-01-06 04:25:07.097,641.58759259,38232.592,2000-01-06,0.0074257823
CBERS4A,SE,2000-01-06 05:55:10.973,2000-01-06 06:01:47.422,396.44957496,5403.876,2000-01-06,0.0045885367
CBERS4A,SP,2000-01-01 16:34:36.941,2000-01-01 16:44:37.423,600.48243968,0.0,2000-01-01,0.0069500282
CBERS4A,SP,2000-01-01 18:14:00.743,2000-01-01 18:23:09.232,548.48939446,5363.32,2000-01-01,0.0063482569
CBERS4A,SP,2000-01-02 04:53:48.012,2000-01-02 05:03:06.337,558.32465625,37838.78,2000-01-02,0.0064620909
CBERS4A,SP,2000-01-02 06:32:30.294,2000-01-02 06:42:16.682,586.3886492,5363.957,2000-01-02,0.0067869057
